('ㅊㅏㅇㄴㅗ', 5.195140517)
('ㅊㅣㅇㅅㅏ', 5.195052834)
('ㅂㅏㄴㅁㅣ', 5.195035798)
('ㄴㅐㅇㅅㅗ', 5.195017847)
('ㅇㅐㄱㅁㅗ', 5.195008419)
('ㄴㅡㅇㄱㅣ', 5.19490601)
('ㅅㅏㅈㅗㅣ', 5.194890201)
('ㅇㅏㄴㅣㅇ', 5.194720481)
('ㅅㅗㄷㅏㅇ', 5.19470224)
('ㅇㅜㅁㅓㄴ', 5.194578265)
('ㅅㅏㄷㅗㅇ', 5.194515339)
('ㅅㅐㅇㅜㅣ', 5.194455825)
('ㅂㅜㄹㅣㄴ', 5.194396663)
('ㅇㅣㅅㅡㄱ', 5.1943182)
('ㄹㅗㅇㅈㅜ', 5.194309402)
('ㅂㅜㄹㅣㄱ', 5.194275648)
('ㅍㅗㄴㅏㅇ', 5.19419867)
('ㅂㅏㄹㄴㅗ', 5.194103536)
('ㄷㅏㄹㅣㄴ', 5.193962969)
('ㅇㅗㄹㅕㄱ', 5.193913703)
('ㅂㅗㅇㄱㅐ', 5.193793644)
('ㅇㅏㅇㅗㄱ', 5.193385241)
('ㅇㅓㅁㅜㄱ', 5.192969302)
('ㅁㅏㄴㄹㅜ', 5.19283515)
('ㅇㅣㅌㅏㄱ', 5.192785235)
('ㅇㅗㄷㅜㄴ', 5.192600289)
('ㅎㅣㅇㅏㅁ', 5.19200389)
('ㅎㅏㅇㅣㅁ', 5.191994284)
('ㅇㅓㄹㅏㅂ', 5.191977568)
('ㅇㅏㄹㅐㅁ', 5.191961974)
('ㅂㅜㅅㅣㅇ', 5.191742854)
('ㅊㅣㄱㅜㅇ', 5.191726721)
('ㅈㅏㅁㄱㅣ', 5.191675356)
('ㅇㅏㄹㅁㅐ', 5.191586189)
('ㄴㅏㄱㅂㅜ', 5.191226773)
('ㅇㅣㅌㅏㄴ', 5.190952512)
('ㅂㅐㅇㅗㄱ', 5.190875214)
('ㅁㅣㄴㅗㅅ', 5.190815341)
('ㄹㅗㄱㅅㅜ', 5.190632471)
('ㅇㅗㅌㅏㄴ', 5.190616821)
('ㅊㅗㅇㅜㄴ', 5.190497929)
('ㄴㅏㄱㅕㅇ', 5.190486799)
('ㅁㅏㅇㅊㅣ', 5.190460243)
('ㅅㅐㄱㅣㄴ', 5.190358591)
('ㄴㅐㄹㅗㅇ', 5.190260541)
('ㅁㅓㅇㅜㅣ', 5.190141162)
('ㅇㅣㄱㅅㅡ', 5.190123463)
('ㄴㅓㅇㅁㅏ', 5.190080495)
('ㅎㅗㅇㄱㅜ', 5.190050855)
('ㅅㅐㅇㅜㄴ', 5.189910084)
('ㅍㅣㄴㅏㅇ', 5.189862214)
('ㄷㅗㅅㅏㅇ', 5.189680577)
('ㅈㅣㅅㅗㄱ', 5.189675658)
('ㅇㅏㅌㅣㄱ', 5.189560367)
('ㄷㅗㄹㅇㅣ', 5.189551701)
('ㅅㅣㄷㅏㅇ', 5.189467987)
('ㅅㅓㅇㅜㄹ', 5.189450119)
('ㄱㅣㄹㅈㅜ', 5.189284173)
('ㅇㅣㄴㅈㅐ', 5.189271378)
('ㄹㅏㅁㅅㅣ', 5.189236014)
('ㄱㅏㅂㅈㅣ', 5.189231764)
('ㅇㅜㅎㅗㅣ', 5.189204808)
('ㅅㅗㄹㅈㅣ', 5.18909774)
('ㅅㅣㅁㅜㄱ', 5.188935447)
('ㄷㅏㅅㅗㅇ', 5.188934342)
('ㅇㅔㅁㅏㄴ', 5.188836239)
('ㅇㅗㅇㅏㄴ', 5.188721624)
('ㅂㅗㄱㅜㄹ', 5.188608693)
('ㅂㅣㄹㅓㅇ', 5.188583348)
('ㅅㅗㄹㅂㅣ', 5.188567578)
('ㄴㅏㅎㅇㅣ', 5.188527472)
('ㄱㅜㅈㅏㄹ', 5.18851686)
('ㅂㅐㅇㅗㅣ', 5.188432201)
('ㄷㅏㄹㅣㄱ', 5.18837372)
('ㅈㅣㄴㄱㅜ', 5.188261651)
('ㅇㅏㅇㄱㅣ', 5.188186626)
('ㄱㅗㅏㅈㅣ', 5.188177647)
('ㄱㅓㅇㅜㅅ', 5.187840003)
('ㄴㅜㅇㄱㅐ', 5.18781685)
('ㅈㅗㅅㅣㄱ', 5.187601157)
('ㄱㅗㅣㅇㅐ', 5.187534555)
('ㄹㅗㅇㅔㄴ', 5.187377721)
('ㅅㅔㄱㅗㅇ', 5.187374506)
('ㅅㅣㄹㅏㅂ', 5.18732865)
('ㄴㅏㅇㄷㅜ', 5.187181211)
('ㅂㅣㄹㄴㅏ', 5.186991197)
('ㄱㅣㄹㅅㅓ', 5.186970401)
('ㄱㅗㅎㅏㄹ', 5.186853315)
('ㄷㅏㅅㅣㅇ', 5.186637326)
('ㅇㅜㅎㅗㄱ', 5.186611765)
('ㅇㅜㄴㅎㅗ', 5.186610094)
('ㅅㅐㅇㄴㅣ', 5.186559004)
('ㄱㅏㅇㅈㅔ', 5.186545147)
('ㅅㅣㄹㅇㅓ', 5.186447157)
('ㄷㅜㄱㅗㅇ', 5.186391006)
('ㅇㅣㅇㅏㄴ', 5.186340641)
('ㄴㅗㅂㅣㄹ', 5.186263942)
('ㄱㅜㅅㅏㅁ', 5.18620002)
('ㅂㅣㅇㅐㄱ', 5.186188379)
('ㅇㅏㅌㅣㄴ', 5.18616471)
('ㅇㅗㅣㄷㅏ', 5.186107492)
('ㅇㅓㄹㅈㅏ', 5.186018548)
('ㅇㅏㅇㅣㄴ', 5.185968453)
('ㅇㅣㄴㄱㅕ', 5.185958129)
('ㅅㅏㄹㅂㅗ', 5.185808604)
('ㄱㅐㅇㅅㅜ', 5.185685184)
('ㅅㅓㄹㅣㄴ', 5.185679656)
('ㄴㅗㄱㅜㅅ', 5.185509471)
('ㄱㅓㅂㅏㄴ', 5.185505108)
('ㅂㅏㅅㅣㄹ', 5.185471393)
('ㄱㅏㅅㅗㅐ', 5.185433142)
('ㄱㅜㅣㄹㅗ', 5.185365242)
('ㄴㅜㅇㅗㅐ', 5.185286447)
('ㄱㅗㅁㅏㅂ', 5.185279214)
('ㅂㅐㄴㅏㅇ', 5.185279195)
('ㅇㅏㅁㅅㅓ', 5.185253425)
('ㄱㅓㅁㅣㄴ', 5.185209934)
('ㄹㅜㅅㄱㅣ', 5.185200964)
('ㄱㅗㄹㅁㅜ', 5.185188308)
('ㄴㅏㅈㅣㄹ', 5.185060406)
('ㅅㅐㄹㅗㅇ', 5.184977676)
('ㅇㅣㄴㅍㅗ', 5.184914225)
('ㅅㅜㄱㅁㅣ', 5.184911895)
('ㅈㅗㄴㅏㅁ', 5.184906621)
('ㄱㅗㅅㅣㅂ', 5.184881737)
('ㅇㅜㅣㄱㅓ', 5.184855608)
('ㄱㅜㅊㅏㅇ', 5.184813062)
('ㅁㅏㅇㅎㅗ', 5.184808832)
('ㅅㅜㅂㅗㅇ', 5.184546158)
('ㅇㅣㄴㅌㅏ', 5.184539212)
('ㅁㅜㄴㄹㅣ', 5.184518238)
('ㅅㅗㄹㅈㅏ', 5.184320384)
('ㅇㅗㅣㅁㅜ', 5.184303316)
('ㅂㅜㄱㄹㅣ', 5.184278064)
('ㅅㅣㄹㅂㅏ', 5.184239639)
('ㅅㅓㄱㅗㄹ', 5.184175749)
('ㅇㅓㅁㅜㄴ', 5.184151099)
('ㅅㅣㄹㅈㅏ', 5.184132485)
('ㄴㅣㅇㅔㄹ', 5.184122296)
('ㅅㅓㄹㅗㄴ', 5.184041982)
('ㄴㅡㅇㄱㅏ', 5.183992242)
('ㅈㅣㄴㅏㅁ', 5.183971979)
('ㅇㅗㅣㅎㅏ', 5.183902223)
('ㄴㅐㅅㅏㅇ', 5.183880545)
('ㄱㅣㅊㅗㄴ', 5.183851664)
('ㅊㅗㅇㅜㅣ', 5.183818494)
('ㄷㅏㄹㄱㅣ', 5.18368517)
('ㄷㅗㄹㅇㅏ', 5.183657791)
('ㅁㅏㅇㅂㅜ', 5.183426353)
('ㅂㅗㄴㄱㅜ', 5.183387566)
('ㅅㅣㄹㅁㅗ', 5.183359873)
('ㅇㅗㅂㅓㄹ', 5.18313543)
('ㄴㅏㄱㅊㅣ', 5.183122582)
('ㄱㅜㅁㅓㅇ', 5.183050596)
('ㅈㅣㅇㅐㄴ', 5.182968996)
('ㅇㅓㅁㅅㅣ', 5.182770363)
('ㄱㅗㅇㅣㅇ', 5.182755168)
('ㅅㅏㄹㅣㅂ', 5.182707588)
('ㅇㅣㄱㅗㅇ', 5.182537812)
('ㅇㅏㅁㄱㅔ', 5.182523423)
('ㅈㅓㄱㅏㄴ', 5.182372516)
('ㄷㅗㅇㅏㅁ', 5.182339803)
('ㅂㅜㄱㅗㄹ', 5.182187525)
('ㅁㅜㄱㅅㅏ', 5.182054459)
('ㅈㅣㅇㅜㅁ', 5.181843208)
('ㅂㅜㅇㅣㅁ', 5.181474671)
('ㅂㅜㅁㅏㅇ', 5.181255791)
('ㄱㅣㅅㅓㄹ', 5.181169474)
('ㄱㅏㄴㅡㄹ', 5.181104307)
('ㄱㅏㄷㅗㄹ', 5.181039173)
('ㅇㅐㅈㅏㄴ', 5.181025099)
('ㄱㅜㄷㅣㅇ', 5.181022237)
('ㅇㅕㄴㄱㅣ', 5.180834067)
('ㅇㅕㄴㄱㅏ', 5.180597018)
('ㄱㅣㅎㅏㄹ', 5.180577416)
('ㄱㅜㅇㅔㄹ', 5.180466415)
('ㅁㅗㄱㅂㅣ', 5.180319891)
('ㅎㅏㄱㅜㄴ', 5.18022884)
('ㅂㅐㅇㅗㅏ', 5.180139862)
('ㅈㅗㅏㅇㅣ', 5.180021786)
('ㅁㅜㅅㅏㄴ', 5.179949606)
('ㅇㅏㅁㅊㅣ', 5.1798542)
('ㄷㅏㅇㅣㅁ', 5.179751397)
('ㅂㅣㅇㅜㅅ', 5.179688471)
('ㅇㅏㅊㅜㅣ', 5.179641896)
('ㅎㅏㄱㄹㅣ', 5.179592151)
('ㅂㅣㄴㅜㄹ', 5.179543221)
('ㅈㅣㅅㅜㅇ', 5.179493482)
('ㄴㅜㄹㅓㅇ', 5.179377812)
('ㅁㅗㄱㅇㅓ', 5.179354404)
('ㅇㅏㄴㅌㅗ', 5.179345822)
('ㅇㅗㅐㅅㅏ', 5.179267439)
('ㅂㅜㄹㅗㄴ', 5.179112397)
('ㅇㅣㅊㅜㄱ', 5.179082613)
('ㄹㅣㄴㅅㅜ', 5.178943436)
('ㅂㅜㄴㄱㅗ', 5.17887518)
('ㅂㅏㄱㅁㅗ', 5.17879171)
('ㅊㅜㄴㅏㅇ', 5.178757839)
('ㅁㅏㄱㅂㅗ', 5.178589597)
('ㄱㅜㅇㄴㅐ', 5.178418136)
('ㅅㅜㅁㅣㄴ', 5.178317903)
('ㅈㅐㅇㄱㅣ', 5.178152457)
('ㅇㅣㅊㅜㄴ', 5.178146165)
('ㅇㅏㄹㅌㅣ', 5.177993333)
('ㅍㅣㄱㅗㅇ', 5.177969363)
('ㅅㅗㅇㄴㅐ', 5.177860773)
('ㅈㅏㄴㅐㅇ', 5.17775875)
('ㅈㅐㅇㅣㄴ', 5.177749058)
('ㅈㅏㄱㅇㅓ', 5.177709804)
('ㄱㅗㄷㅏㄹ', 5.177658043)
('ㅇㅐㄴㅈㅣ', 5.177654119)
('ㄱㅏㅁㅂㅗ', 5.17758324)
('ㅅㅣㅈㅜㅇ', 5.177491229)
('ㄴㅐㄱㅜㅇ', 5.177456639)
('ㅁㅏㅇㅡㅣ', 5.177427861)
('ㄷㅏㅇㅁㅣ', 5.177391351)
('ㅂㅗㄹㅜㅣ', 5.17736938)
('ㅇㅣㅂㄱㅐ', 5.177366809)
('ㅅㅓㄴㄱㅗ', 5.177093048)
('ㅁㅏㄴㅅㅜ', 5.177070322)
('ㄷㅗㄴㅏㄹ', 5.177066371)
('ㅅㅏㄱㅕㅇ', 5.176897681)
('ㄹㅔㅇㅣㄱ', 5.176704748)
('ㅅㅏㄱㅎㅣ', 5.176658756)
('ㅅㅡㅇㄱㅣ', 5.176654096)
('ㅇㅗㅅㅡㄴ', 5.176624999)
('ㅇㅜㅣㅁㅗ', 5.176601101)
('ㅈㅏㅂㅇㅣ', 5.176595781)
('ㅅㅓㄹㄱㅣ', 5.176542414)
('ㅇㅗㄴㅈㅐ', 5.176422323)
('ㅇㅗㅍㅣㄱ', 5.176333838)
('ㄱㅣㄹㅕㅇ', 5.176325055)
('ㅈㅣㅇㄱㅐ', 5.17617417)
('ㅅㅣㅇㅔㄹ', 5.175838961)
('ㅂㅜㄹㄱㅏ', 5.175758463)
('ㄹㅜㅈㅏㅇ', 5.175743603)
('ㅇㅏㅅㅔㄹ', 5.175697785)
('ㅇㅔㅅㅗㄴ', 5.175539271)
('ㅂㅗㅁㅣㄴ', 5.175529809)
('ㄱㅗㄹㅔㄴ', 5.175336362)
('ㄴㅏㄱㄷㅗ', 5.175282215)
('ㅌㅣㅇㅗㄴ', 5.175137383)
('ㅇㅗㄴㄱㅕ', 5.175126379)
('ㅈㅗㅇㅐㄴ', 5.174862363)
('ㄴㅗㄱㄷㅏ', 5.174723483)
('ㄱㅗㅈㅏㅁ', 5.174712299)
('ㅈㅏㄴㅗㅅ', 5.174695282)
('ㅈㅣㄹㅇㅜ', 5.174633746)
('ㄷㅏㅇㅓㄴ', 5.174614502)
('ㅂㅏㄴㅈㅣ', 5.174532585)
('ㅂㅗㄱㅁㅏ', 5.174512903)
('ㅇㅐㅅㅗㄹ', 5.174511006)
('ㅅㅣㅁㅇㅜ', 5.174493235)
('ㄱㅣㅎㅗㅏ', 5.174478372)
('ㅈㅏㄹㄱㅜ', 5.174454435)
('ㄴㅐㄱㅏㄹ', 5.174411535)
('ㄱㅜㅈㅗㅏ', 5.174398426)
('ㅇㅣㅅㄷㅗ', 5.174367973)
('ㅈㅜㄱㅣㄹ', 5.174190113)
('ㅅㅏㅁㄴㅗ', 5.174111878)
('ㅅㅏㅂㅜㄴ', 5.173959984)
('ㅍㅗㅇㅏㄹ', 5.173852196)
('ㄴㅏㄹㅡㅇ', 5.173804761)
('ㅊㅜㅇㅗㄱ', 5.173683024)
('ㅇㅏㅁㅎㅗ', 5.173648117)
('ㄱㅗㅏㅂㅣ', 5.173456028)
('ㄹㅜㅅㅣㄴ', 5.173400404)
('ㅂㅗㅁㄱㅣ', 5.173373023)
('ㅍㅣㅇㅏㄹ', 5.173266485)
('ㅇㅣㄴㅂㅐ', 5.173234942)
('ㅈㅐㅇㅗㄴ', 5.173124636)
('ㅇㅏㄴㅔㅅ', 5.173075812)
('ㄷㅗㅇㄱㅜ', 5.173057823)
('ㅅㅓㅇㅣㅁ', 5.172980433)
('ㅂㅣㅈㅗㅇ', 5.172958192)
('ㅁㅏㅈㅗㄴ', 5.172927003)
('ㄴㅐㅇㅏㅁ', 5.172917592)
('ㄱㅗㄷㅜㅇ', 5.172854378)
('ㅇㅜㅅㅣㅂ', 5.172831611)
('ㄱㅗㅏㅇㅓ', 5.172776609)
('ㅂㅣㅁㅗㄱ', 5.17271161)
('ㄹㅗㅇㅜㅓ', 5.172665289)
('ㅎㅏㄱㅇㅜ', 5.172652127)
('ㄱㅣㄷㅏㄹ', 5.172398658)
('ㅅㅏㅁㄱㅜ', 5.172286032)
('ㅂㅜㅇㅓㄱ', 5.172135428)
('ㅇㅜㄴㄷㅗ', 5.172116722)
('ㅁㅗㄴㅈㅣ', 5.172104019)
('ㅈㅗㅇㄱㅐ', 5.172077824)
('ㅇㅜㄷㅗㄱ', 5.172056894)
('ㅅㅜㄹㅓㅇ', 5.171990398)
('ㅈㅣㅁㅗㄴ', 5.171848991)
('ㅁㅗㅅㅣㄹ', 5.171811947)
('ㄱㅣㅇㅡㅁ', 5.171772496)
('ㅁㅗㅇㅔㄴ', 5.17164974)
('ㅍㅣㅇㅗㅏ', 5.171562683)
('ㄱㅏㄹㅊㅗ', 5.171339751)
('ㅇㅓㅁㄴㅣ', 5.170996419)
('ㅅㅜㅁㄱㅣ', 5.17092359)
('ㄱㅣㅈㅏㅁ', 5.170878942)
('ㄱㅗㄹㅊㅣ', 5.170858532)
('ㅅㅓㄹㅗㄱ', 5.17083178)
('ㅈㅜㄹㅣㄴ', 5.170782855)
('ㅌㅗㅇㅣㄱ', 5.17073239)
('ㅈㅐㅇㅗㄱ', 5.170684153)
('ㅇㅣㅁㅎㅏ', 5.170663517)
('ㅎㅜㄱㅏㄴ', 5.170200904)
('ㅇㅡㄹㄱㅗ', 5.170157981)
('ㅇㅣㅁㄷㅏ', 5.170065039)
('ㅅㅣㅂㅗㄹ', 5.170030577)
('ㅁㅐㄴㅣㅇ', 5.169960861)
('ㄱㅓㅈㅗㅇ', 5.169939546)
('ㅇㅗㄱㅅㅡ', 5.169761027)
('ㅇㅏㅁㅂㅜ', 5.169721039)
('ㅂㅏㅇㅈㅜ', 5.169613379)
('ㄱㅐㅇㅣㅂ', 5.169555133)
('ㅂㅜㄹㅗㄱ', 5.16950683)
('ㄱㅗㅂㅜㄹ', 5.169437697)
('ㄹㅔㅇㅗㅏ', 5.169367448)
('ㅅㅜㄱㅓㄴ', 5.16931558)
('ㅈㅜㅁㅏㅇ', 5.169277612)
('ㅇㅏㄱㅈㅔ', 5.169171137)
('ㅊㅏㄱㅗㄹ', 5.169127423)
('ㅈㅏㅇㅁㅜ', 5.169086736)
('ㅈㅜㄹㄱㅣ', 5.168942257)
('ㅊㅗㄱㅏㄹ', 5.168932832)
('ㄱㅗㄹㅕㅇ', 5.168835546)
('ㅁㅣㄴㅈㅏ', 5.168744219)
('ㄱㅗㅇㅏㄱ', 5.168518119)
('ㄹㅏㅇㄱㅡ', 5.168479544)
('ㄱㅗㅊㅣㄴ', 5.168321728)
('ㄱㅏㅌㅗㅇ', 5.168247526)
('ㅁㅜㄴㄹㅏ', 5.168215517)
('ㅅㅐㅇㄹㅗ', 5.168107003)
('ㄹㅣㅇㅓㅁ', 5.167982829)
('ㄱㅣㅁㅅㅜ', 5.167898475)
('ㅂㅏㄱㅅㅜ', 5.167885011)
('ㅅㅐㄱㅜㅇ', 5.167715728)
('ㅈㅜㄹㅣㄱ', 5.167642309)
('ㅅㅐㄱㅏㄹ', 5.167548185)
('ㅌㅗㅇㅣㄴ', 5.167516557)
('ㅇㅐㄴㅏㅂ', 5.167502913)
('ㅅㅓㅇㅁㅣ', 5.167467478)
('ㅈㅜㅇㅁㅣ', 5.167411352)
('ㅈㅏㄱㅂㅣ', 5.167360014)
('ㅍㅏㅇㅣㄹ', 5.167303829)
('ㅁㅏㄴㅈㅗ', 5.167278426)
('ㄴㅗㅇㅔㄹ', 5.167232428)
('ㄱㅗㅣㅅㅜ', 5.167202831)
('ㅁㅗㄹㄱㅜ', 5.167089331)
('ㄱㅣㅅㅡㅇ', 5.167088747)
('ㄹㅜㅁㅏㄴ', 5.166818691)
('ㅅㅗㅁㅜㄴ', 5.166758643)
('ㅅㅔㄱㅏㄴ', 5.166692866)
('ㅈㅏㅇㅎㅣ', 5.166614058)
('ㅂㅜㅇㅈㅣ', 5.166599839)
('ㅇㅏㄷㅜㄹ', 5.166405088)
('ㅂㅗㄱㅓㄴ', 5.166399803)
('ㅁㅣㅂㅗㄴ', 5.166379484)
('ㅇㅗㅣㅅㅓ', 5.166301634)
('ㅇㅏㅁㄷㅗ', 5.166288663)
('ㄷㅏㄴㅣㄹ', 5.166216582)
('ㅇㅏㄹㅐㅅ', 5.16621095)
('ㅌㅗㅇㄱㅣ', 5.166185245)
('ㅁㅏㅇㅅㅐ', 5.166104486)
('ㄹㅗㅅㅜㅣ', 5.16588982)
('ㅂㅜㄹㅇㅗ', 5.165878269)
('ㄴㅜㅇㅐㄱ', 5.165830812)
('ㅈㅐㅇㅗㅣ', 5.165628864)
('ㄹㅜㄴㅓㅇ', 5.165596061)
('ㄷㅏㄱㅜㄴ', 5.165502351)
('ㄱㅣㄹㅡㄴ', 5.165500936)
('ㅇㅏㄴㅡㅁ', 5.165383939)
('ㅈㅜㅇㅣㅁ', 5.165344659)
('ㅇㅐㄴㅂㅏ', 5.165305696)
('ㅇㅓㅈㅗㅏ', 5.165211446)
('ㄴㅏㄹㄱㅐ', 5.165181228)
('ㄱㅗㅅㅓㄹ', 5.165165412)
('ㄹㅓㄴㄱㅏ', 5.165140481)
('ㅅㅜㅂㅏㄴ', 5.165136809)
('ㄱㅣㅁㅈㅗ', 5.165087339)
('ㅅㅏㅂㅜㄱ', 5.165014139)
('ㅅㅓㄹㄱㅏ', 5.1649669)
('ㅈㅗㄹㅅㅏ', 5.164774166)
('ㅂㅜㅇㅓㄴ', 5.164584917)
('ㅂㅐㅇㅏㄹ', 5.164334104)
('ㅅㅏㄱㅡㄴ', 5.164280016)
('ㅇㅣㄹㅍㅏ', 5.164245398)
('ㅇㅐㄱㅅㅜ', 5.164242156)
('ㄱㅣㄹㅎㅗ', 5.164215758)
('ㅇㅓㅁㅅㅏ', 5.164040632)
('ㅂㅓㄹㅣㅇ', 5.164009608)
('ㅂㅜㅅㅗㅇ', 5.163873132)
('ㅎㅗㅁㅏㅇ', 5.16372776)
('ㅈㅗㄴㄱㅜ', 5.163674439)
('ㄱㅐㅈㅏㅇ', 5.163567625)
('ㄱㅣㄹㅊㅏ', 5.163542715)
('ㅈㅣㄹㅓㅇ', 5.163513088)
('ㅇㅐㅂㅣㄴ', 5.163471106)
('ㅊㅣㄱㅗㅏ', 5.163410931)
('ㅂㅗㄱㅈㅏ', 5.163301182)
('ㅂㅜㄴㅣㄹ', 5.163284981)
('ㄱㅜㅣㅅㅗ', 5.163257932)
('ㅁㅗㄴㅐㅇ', 5.163221242)
('ㅂㅗㄱㅈㅣ', 5.163194672)
('ㄴㅏㅁㅜㄹ', 5.163090159)
('ㄴㅗㄹㅣㅂ', 5.163065514)
('ㅍㅣㅇㄱㅗ', 5.162954347)
('ㄱㅏㅇㅗㄱ', 5.162934733)
('ㄱㅣㅂㅓㄴ', 5.162834067)
('ㅅㅣㄴㄱㅐ', 5.162692724)
('ㅁㅣㄴㅇㅓ', 5.162575085)
('ㅇㅗㅏㄷㅣ', 5.162427407)
('ㅁㅜㄹㄱㅗ', 5.162407208)
('ㅅㅏㄹㅡㅇ', 5.162345646)
('ㄱㅜㅓㅇㅣ', 5.162320681)
('ㅇㅣㄴㅅㅡ', 5.162283843)
('ㅎㅏㅁㅗㅇ', 5.162245826)
('ㅇㅡㄴㄹㅏ', 5.162199809)
('ㅈㅣㄹㅅㅏ', 5.162141334)
('ㅌㅗㅇㄱㅏ', 5.162067549)
('ㅅㅡㅇㄱㅏ', 5.162053652)
('ㅁㅗㅈㅏㄱ', 5.162020122)
('ㅇㅣㄹㅎㅜ', 5.161936529)
('ㄴㅏㅇㅈㅐ', 5.161888107)
('ㅈㅣㅇㅗㅐ', 5.161770486)
('ㄱㅗㅇㅇㅣ', 5.161731635)
('ㅎㅓㅇㅏㄴ', 5.161702604)
('ㅅㅏㄴㅁㅜ', 5.16161105)
('ㅇㅏㅂㄷㅣ', 5.161532193)
('ㅅㅏㅈㅗㄹ', 5.161482204)
('ㅅㅜㄱㅁㅏ', 5.16133292)
('ㅂㅐㄱㅗㅇ', 5.161326253)
('ㅅㅡㅇㅗㅏ', 5.161281764)
('ㅁㅏㄹㅣㅅ', 5.161273516)
('ㄱㅣㅇㅏㄱ', 5.161240737)
('ㅁㅏㅅㅓㅇ', 5.161033049)
('ㅇㅣㄱㅡㅁ', 5.160983183)
('ㅈㅓㄱㅇㅣ', 5.160890165)
('ㄱㅜㅎㅗㅇ', 5.160835087)
('ㅇㅗㅣㅈㅜ', 5.160806041)
('ㄴㅐㄹㅏㄱ', 5.160697191)
('ㅅㅜㄴㅁㅣ', 5.160676618)
('ㅅㅓㄱㄹㅣ', 5.160570868)
('ㄱㅏㅈㅣㅁ', 5.160470708)
('ㅁㅐㄱㅏㄴ', 5.160401634)
('ㅇㅜㄷㅏㄹ', 5.160312525)
('ㄱㅓㅁㅏㄹ', 5.160292667)
('ㄹㅣㅈㅗㄱ', 5.160173906)
('ㄱㅜㄹㅣㅂ', 5.160172183)
('ㅈㅏㅂㅗㄴ', 5.160040212)
('ㅈㅗㅅㅏㄹ', 5.159929391)
('ㄱㅡㄹㅏㄴ', 5.159885968)
('ㅁㅏㄹㅐㅇ', 5.159852735)
('ㄱㅗㅏㄹㅜ', 5.159833024)
('ㅁㅣㅇㅜㅓ', 5.159796698)
('ㅈㅜㄴㄱㅗ', 5.159712046)
('ㅇㅗㅁㅔㄴ', 5.159595452)
('ㄴㅜㅅㅣㄹ', 5.159559832)
('ㄱㅗㅇㅇㅏ', 5.159487844)
('ㅊㅗㄹㅏㄴ', 5.159465368)
('ㅅㅣㅁㄹㅗ', 5.159330725)
('ㅅㅔㄹㅏㅇ', 5.159291368)
('ㅈㅐㅇㅗㅏ', 5.159166601)
('ㅅㅜㄱㅗㅁ', 5.159154289)
('ㅇㅐㅂㅗㄱ', 5.159138901)
('ㄱㅏㅇㅇㅗ', 5.15896149)
('ㅇㅔㄹㅅㅣ', 5.15890369)
('ㅊㅏㅇㅜㄹ', 5.158855035)
('ㅈㅏㅇㄹㅓ', 5.158774265)
('ㅇㅔㄴㅅㅗ', 5.158625239)
('ㄹㅜㅅㅗㄴ', 5.158596098)
('ㅅㅗㅊㅏㅇ', 5.158431522)
('ㅊㅣㄹㅏㄴ', 5.158246869)
('ㅎㅜㅇㅣㄹ', 5.158205321)
('ㅁㅜㅂㅏㅇ', 5.158114359)
('ㅂㅏㄱㅇㅐ', 5.157835294)
('ㅅㅏㄱㅈㅜ', 5.15772663)
('ㅅㅜㅇㅐㄱ', 5.157714158)
('ㅅㅓㄴㅣㄹ', 5.157680477)
('ㅅㅏㅊㅗㅇ', 5.157669011)
('ㅊㅏㄴㄱㅗ', 5.157621517)
('ㄱㅏㅇㄱㅣ', 5.157594929)
('ㄴㅏㄹㅜㅅ', 5.157483392)
('ㅈㅣㄴㅜㄹ', 5.15748075)
('ㄱㅔㅇㅜㄹ', 5.157459349)
('ㅈㅜㄹㅗㄴ', 5.157376232)
('ㅈㅜㄱㄹㅣ', 5.157142462)
('ㅈㅗㅇㅐㄱ', 5.157088174)
('ㅁㅏㅈㅣㄴ', 5.15699903)
('ㅇㅣㅂㅐㄱ', 5.156928598)
('ㅈㅗㅁㅣㄴ', 5.156845852)
('ㅁㅣㅈㅏㄱ', 5.156834272)
('ㅅㅐㄴㄱㅏ', 5.156775427)
('ㅇㅗㅎㅏㅁ', 5.156759372)
('ㄱㅏㄴㅇㅕ', 5.15669931)
('ㅈㅣㅅㅏㄹ', 5.156598361)
('ㅅㅣㅇㅕㄴ', 5.156551641)
('ㅊㅗㄴㄱㅣ', 5.156378168)
('ㅌㅣㅇㄱㅏ', 5.156325634)
('ㄹㅔㅇㅣㄴ', 5.156307879)
('ㄱㅏㄴㅈㅓ', 5.156297392)
('ㅊㅗㄴㄱㅏ', 5.156138801)
('ㅇㅡㄴㅅㅏ', 5.156048705)
('ㅇㅗㅣㄹㅐ', 5.156038682)
('ㅇㅣㅎㅏㅁ', 5.156009811)
('ㄱㅔㅇㅣㅁ', 5.15599647)
('ㄷㅜㄱㅏㄴ', 5.155916788)
('ㄴㅏㅇㅌㅣ', 5.155906734)
('ㅅㅜㅂㅏㄱ', 5.155739293)
('ㅅㅏㅊㅣㅇ', 5.155679426)
('ㄱㅐㅂㅣㅇ', 5.155576939)
('ㅅㅔㄴㅗㅇ', 5.155536427)
('ㄱㅏㅈㅓㄴ', 5.155474277)
('ㅅㅣㅇㅕㄱ', 5.155336984)
('ㅂㅏㅇㅅㅓ', 5.155302085)
('ㅅㅓㄱㅜㄴ', 5.155244917)
('ㄱㅜㅇㅕㄴ', 5.155195007)
